"","LB0R1","LB0R2","LB0R3","LB1R1","LB1R2","LB1R3","M9LQR1","M9LQR2","M9LQR3","M9SFR1","M9SFR2","M9SFR3"
"ACIAD_RS04665",252.475842952638,243.480919903392,224.066012240814,169.375848531968,312.230749716576,208.370500083065,77.1103120925493,37.8169097520461,105.677567057411,100.115060543202,133.300189431588,116.505245008628
"ACIAD_RS04670",46.8167126004892,45.2032087584356,58.6219218071897,59.9560525776877,42.4563059104692,30.8697037160096,30.8441248370197,16.2072470365912,26.4193917643527,30.3378971343036,19.5755522941492,29.0002233246585
"ACIAD_RS04675",22.5723435752359,21.0605858988166,22.1460593493828,11.9912105155375,21.2281529552346,15.4348518580048,87.3916870382225,83.7374430223878,85.8630232341464,137.899532428653,196.687692098357,141.218478798337
"ACIAD_RS04680",20.9003181252184,23.1152772060182,37.7785718313,55.4593486343612,31.8422294328519,35.1571625654554,61.6882496740394,91.8410665406834,112.282414998499,479.614573786854,482.863623255681,611.5264483678
"ACIAD_RS04685",12.540190875131,17.4648761112138,32.5677343373276,8.99340788665316,22.9971657015041,36.0146543353446,95.1027182474775,137.761599811025,115.584838969043,611.170727723788,676.754807883445,625.648296247633
"ACIAD_RS04690",7.52411452507862,6.16407392160486,5.21083749397242,14.9890131444219,11.4985828507521,12.0048847784482,38.5551560462746,35.1157019126142,46.2339355876173,276.074863922162,305.751483451474,253.688910127013
"ACIAD_RS04695",10.8681654251136,17.9785489380142,13.027093734931,16.4879144588641,16.8056210895607,24.0097695568964,23.1330936277648,35.1157019126142,29.7218157348968,158.308663228093,195.755522941492,122.30528967356
"ACIAD_RS04700",44.308674425463,39.5528076636312,29.9623155903414,41.9692368043814,41.5717995373344,45.4470638041253,30.8441248370197,43.2193254309098,39.6290876465291,205.74610238355,219.991921019963,141.975006363328
"ACIAD_RS04705",59.3569034756202,45.716881585236,58.6219218071897,53.960447319919,41.5717995373344,59.1669321223518,56.5475622012028,97.2434822195471,95.7702951457787,309.446550769896,296.429791882831,198.210222027666
"ACIAD_RS04710",40.1286108004193,43.6621902780344,39.0812812047931,38.971434175497,52.1858760149517,48.8770308836819,197.91646770421,164.773678205344,237.774525879175,380.326910438224,476.338439157631,278.654319771719
"ACIAD_RS04715",104.501590626092,97.0841642652765,113.3357154939,82.4395722943207,95.5266882985557,102.899012386699,100.243405720314,118.853144935002,102.375143086867,60.6757942686071,58.7266568824477,52.9569295493765
"ACIAD_RS04720",41.8006362504368,36.4707707028287,65.1354686746552,49.4637433765924,44.2253186567387,38.587129645012,33.414468573438,32.4144940731824,39.6290876465291,56.2630092308903,64.3196718236332,90.02678023394
"ACIAD_RS04725",63.5369671006639,49.3125913728388,46.8975374457518,53.960447319919,45.9943314030083,39.4446214149012,59.1179059376211,32.4144940731824,46.2339355876173,31.7168924585901,43.8119503726197,33.7915645696021
"ACIAD_RS04730",20.9003181252184,17.4648761112138,19.5406406023966,17.9868157733063,16.8056210895607,17.1498353977831,33.414468573438,45.9205332703417,19.8145438232646,33.0958877828766,17.7112139804207,35.3046196995843
"ACIAD_RS04735",25.0803817502621,20.0332402452158,35.1731530843138,44.9670394332658,38.0337740447953,45.4470638041253,0,18.908454876023,9.90727191163228,15.7205466968664,14.914706509828,20.1740683997625
"ACIAD_RS04740",38.4565853504018,72.4278685788571,46.8975374457518,88.4351775520894,49.5323568955474,90.0366358383614,169.642686603608,89.1398587012515,142.004230733396,25.3735139668721,50.3371344706695,39.5916092345338
"ACIAD_RS04745",315.176797328293,306.662677599842,203.222662264924,317.767078661745,352.918042880775,202.368057693841,272.456436060341,253.913536906595,270.798765584616,272.489476079017,249.821334039619,294.289222781535
"ACIAD_RS04750",371.189649903879,367.276071162289,303.531284023893,304.276966831765,436.061641955444,317.271954858988,187.635092758537,210.694211475685,155.213926615572,218.157060302128,180.840816431664,182.070967307856
"ACIAD_RS04755",50.9967762255329,65.2364490036514,52.1083749397242,50.9626446910346,91.1041564328818,81.4617181394699,28.2737811006014,18.908454876023,0,49.6438316743149,27.9650747059275,45.8960056094596
"ACIAD_RS04760",57.6848780256028,53.4219739872421,50.8056655662311,29.9780262888439,52.1858760149517,60.8819156621301,64.2585934104577,59.426572467501,52.8387835287055,76.1205419006162,94.1490848432892,60.0178534892933
"ACIAD_RS04765",30.9324708253232,56.5040109480445,37.7785718313,29.9780262888439,51.3013696418169,63.4543909717976,20.5627498913465,21.6096627154549,19.8145438232646,33.6474859125912,35.4224279608415,28.7480474696615
"ACIAD_RS04770",12.540190875131,16.9512032844134,20.8433499758897,10.4923092010954,9.72957010448252,17.1498353977831,2.57034373641831,8.10362351829559,9.90727191163228,6.61917755657532,5.5930149411855,7.56527564991092
"ACIAD_RS04775",96.1414633760046,90.9200903436716,117.243843614379,67.4505591498987,112.332309388116,103.756504156588,424.106716509021,267.419576103755,244.379373820263,82.1881213274769,90.4204082158322,84.4789114240053
"ACIAD_RS04780",52.6688016755503,64.2091033500506,61.2273405541759,52.4615460054768,35.380254925391,78.8892428298024,105.384093193151,64.8289881463647,52.8387835287055,79.1543316140466,66.1840101373617,77.6701633390855
"ACIAD_RS04790",315.176797328293,289.197801488628,440.315768240669,350.742907579473,275.081482044915,371.293936362005,807.087933235349,810.362351829559,686.904185873171,356.608190860496,423.204797216369,408.777060950187
"ACIAD_RS04795",146.302226876529,151.533483906119,152.416996698693,136.40001961424,168.940717268742,127.766273713484,200.486811440628,237.706289870004,274.10118955516,124.661177315502,171.519124863022,127.348806773501
"ACIAD_RS04800",162.186468651695,154.615520866922,105.519459252941,107.920894639838,160.980159910529,115.761388935036,77.1103120925493,102.645897898411,92.4678711752346,106.182639970062,100.674268941339,128.861861903483
"ACIAD_RS04805",48.4887380505067,45.2032087584356,31.2650249638345,29.9780262888439,45.1098250298735,31.7271954858988,28.2737811006014,27.0120783943186,29.7218157348968,35.5780793665924,21.4398906078777,30.2611025996437
"ACIAD_RS04810",51.8327889505416,74.4825598860587,41.6866999517793,61.4549538921299,74.2985353433211,72.8868004405783,87.3916870382225,89.1398587012515,89.1654472046905,84.1187147814781,82.0308858040539,94.8181214788836
"ACIAD_RS04815",21.7363308502271,35.4434250492279,36.4758624578069,22.4835197166329,31.8422294328519,47.1620473439036,143.939249239425,91.8410665406834,92.4678711752346,31.4410933937328,41.015442902027,40.852488509519
"ACIAD_RS04820",402.122120729202,369.330762469491,366.061333951562,409.200058842719,385.644778686762,383.298821140453,102.813749456732,78.3350273435241,89.1654472046905,153.068480995804,139.825373529637,165.427360878052
"ACIAD_RS04825",387.909904404053,353.406904838678,463.764536963545,412.197861471603,378.568727701684,471.620473439036,115.665468138824,86.4386508618197,138.701806762852,201.60911641069,194.823353784628,199.723277157648
"ACIAD_RS04830",138.77811235145,120.199441471295,138.087193590269,160.382440645315,123.830892238868,146.631092651046,77.1103120925493,78.3350273435241,79.2581752930582,203.815508929549,223.72059764742,232.506138307262
"ACIAD_RS04835",155.498366851625,127.904533873301,149.811577951707,220.338493223002,155.67312167172,156.920993889716,195.346123967792,210.694211475685,323.637549113321,283.797237738167,385.918030941799,299.584915736473
"ACIAD_RS04840",14.2122163251485,31.8477152616251,20.8433499758897,26.9802236599595,17.6901274626955,23.1522777870072,136.22821803017,118.853144935002,132.096958821764,78.0511353546174,95.0812540001534,84.4789114240053
"ACIAD_RS04845",70.2250689007338,87.3243805560688,70.3463061686276,71.9472630932253,84.0281054478036,56.5944568126843,326.433654525125,307.937693695232,350.056940877674,210.158887421267,154.740080039465,191.653649797743
"ACIAD_RS04850",38.4565853504018,70.8868500984558,66.4381780481483,37.4725328610548,46.8788377761431,55.7369650427952,46.2661872555296,35.1157019126142,29.7218157348968,79.7059297437612,68.9805176079544,67.0787774292102
"ACIAD_RS04855",225.723435752359,283.547400393823,158.930543566159,164.879144588641,191.053376597111,210.085483622843,179.924061549282,224.200250672845,194.843014262101,468.031013062847,435.322996255604,538.395450418661
"ACIAD_RS04860",20.9003181252184,24.142622859619,19.5406406023966,29.9780262888439,19.459140208965,28.2972284063422,7.71103120925493,27.0120783943186,16.5121198527205,36.6812756260216,32.6259204902487,41.356840219513
"ACIAD_RS04865",232.411537552428,197.250365491355,287.898771541976,316.268177347303,188.399857477707,382.441329370564,69.3992808832944,91.8410665406834,69.3509033814259,333.165270347625,325.327035745623,342.202635230971
"ACIAD_RS04870",25.9163944752708,28.7656783008227,37.7785718313,31.4769276032861,25.6506848209085,28.2972284063422,43.6958435191113,75.6338195040922,39.6290876465291,36.6812756260216,48.472796156941,37.8263782495546
"ACIAD_RS04875",38.4565853504018,44.1758631048348,41.6866999517793,43.4681381188236,38.9182804179301,37.7296378751229,30.8441248370197,51.3229489492054,42.9315116170732,56.2630092308903,51.2693036275337,57.243919084326
"ACIAD_RS04880",114.533743326197,118.658422990893,119.849262361366,104.923092010954,111.447803014982,112.331421855479,84.8213433018042,78.3350273435241,52.8387835287055,131.556153936935,124.910667019809,153.322919838195
"ACIAD_RS04885",35.1125344503669,50.3399370264397,37.7785718313,32.9758289177283,47.7633441492778,35.1571625654554,20.5627498913465,24.3108705548868,46.2339355876173,33.6474859125912,36.3545971177057,36.5654989745695
"ACIAD_RS04890",101.993552451066,116.603731683692,78.1625624095863,55.4593486343612,84.9126118209384,72.8868004405783,244.182654959739,207.993003636254,211.355134114822,57.9178036200341,81.0987166471897,59.5135017792993
"ACIAD_RS04895",259.163944752708,278.410672125819,334.796308987728,313.270374718418,286.580064895667,291.547201762313,781.384495871166,705.015246091717,782.67448101895,314.962532067043,358.885125392736,272.349923396793
"ACIAD_RS04900",283.408313777961,246.049284037394,300.925865276907,394.211045698297,271.543456552376,266.679940435528,138.798561766589,183.682133081367,145.30665470394,147.828298763516,170.586955706158,166.43606429804
"ACIAD_RS04905",143.794188701503,162.320613268928,166.746799807117,205.349480078581,152.135096179181,176.643304597166,221.049561331975,237.706289870004,168.423622497749,117.766200694069,112.792467980574,124.82704822353
"ACIAD_RS04910",133.762036001398,116.603731683692,125.060099855338,200.852776135254,112.332309388116,132.911224332819,51.4068747283662,48.6217411097736,59.4436314697937,113.905013786067,102.538607255067,123.566168948545
"ACIAD_RS04915",93.6334252009784,68.8321587912542,76.8598530360931,83.9384736087628,68.1069907313777,117.476372474814,125.946843084497,159.37126252648,105.677567057411,79.4301306789039,90.4204082158322,108.68779350372
"ACIAD_RS04920",8.36012725008736,16.9512032844134,14.3298031084241,26.9802236599595,12.3830892238868,22.2947860171181,43.6958435191113,45.9205332703417,82.5605992636023,47.1616400905992,44.744119529484,93.5572422038984
"ACIAD_RS04925",326.880975478416,293.820856929831,354.336949590124,439.178085131563,352.918042880775,362.719018663113,185.064749022118,89.1398587012515,92.4678711752346,220.08765375613,188.298169686578,276.384737076746
"ACIAD_RS04930",53.5048144005591,43.6621902780344,83.3733999035587,112.417598583165,48.6478505224126,72.0293086706891,138.798561766589,170.176093884207,201.44786220319,484.303157889428,606.842121118626,492.247268954204
"ACIAD_RS04935",24.2443690252533,25.6836413400202,13.027093734931,25.4813223455173,23.8816720746389,12.0048847784482,17.9924061549282,2.70120783943186,6.60484794108818,25.6493130317294,28.8972438627917,26.4784647746882
"ACIAD_RS04940",173.054634076808,188.517927435749,217.552465373348,236.826407681867,172.478742761281,217.802909551846,244.182654959739,237.706289870004,270.798765584616,175.684004314103,168.722617392429,160.888195488106
"ACIAD_RS04945",489.903456855119,534.219739872421,461.159118216559,475.151716678175,431.63911008977,487.91281706693,393.262591672001,291.730446658641,267.496341614071,328.200887180193,259.143025608261,419.872798570056
"ACIAD_RS04950",72.73310707576,60.6133935624477,95.0977842649966,107.920894639838,55.7239015074908,106.328979466255,59.1179059376211,62.1277803069329,72.65332735197,505.263886818583,371.935493588835,525.282305958815
"ACIAD_RS04955",38.4565853504018,38.5254620100303,63.8327593011621,47.9648420621502,43.340812283604,83.1767016792482,84.8213433018042,59.426572467501,72.65332735197,57.6420045551768,69.9126867648187,74.8962289341181
"ACIAD_RS16905",12.540190875131,19.5195674184154,26.0541874698621,13.4901118299797,26.5351911940432,28.2972284063422,79.6806558289676,86.4386508618197,102.375143086867,54.3324157768891,34.4902588039772,46.9047090294477
"ACIAD_RS04965",15.0482290501572,22.6016043792178,13.027093734931,11.9912105155375,14.1521019701564,19.7223107074506,59.1179059376211,75.6338195040922,62.7460554403378,47.9890372851711,48.472796156941,41.104664364516
"ACIAD_RS04970",8.36012725008736,14.8965119772117,13.027093734931,11.9912105155375,6.19154461194342,18.0073271676723,167.07234286719,145.865223329321,75.9557513225141,60.1241961388925,65.2518409804974,58.5047983593111
"ACIAD_RS04975",102.829565176074,100.166201226079,119.849262361366,103.424190696511,89.3351436866123,78.8892428298024,120.806155611661,116.15193709557,108.979991027955,151.965284736375,142.62188100023,128.861861903483
"ACIAD_RS04980",226.559448477367,192.627310050152,201.919952891431,236.826407681867,272.427962925511,168.925878668164,151.65028044868,126.956768453298,148.609078674484,97.3570698946287,107.199453039389,101.122517853809
"ACIAD_RS04985",230.739512102411,241.42622859619,160.233252939652,248.817618197404,220.242086910559,147.488584420935,221.049561331975,283.626823140346,217.95998205591,7850.34458209833,5283.53478110656,7598.31068691553
"ACIAD_RS04990",35.9485471753756,21.0605858988166,41.6866999517793,43.4681381188236,30.0732166865823,44.5895720342361,23.1330936277648,8.10362351829559,0,41.3698597285958,31.6937513333845,38.5829058145457
"ACIAD_RS04995",5.01607635005241,3.59570978760283,10.4216749879448,4.49670394332658,3.5380254925391,6.00244238922409,7.71103120925493,5.40241567886373,3.30242397054409,4.41278503771688,2.79650747059275,6.05222051992874
"ACIAD_RS05000",104.501590626092,85.7833620756676,104.216749879448,89.9340788665316,73.4140289701863,111.47393008559,149.079936712262,159.37126252648,118.887262939587,97.3570698946287,102.538607255067,104.148628113774
"ACIAD_RS05005",32.6044962753407,28.7656783008227,40.3839905782862,47.9648420621502,41.5717995373344,42.0170967245687,20.5627498913465,35.1157019126142,19.8145438232646,32.544289653162,27.9650747059275,33.7915645696021
"ACIAD_RS05010",36.7845599003844,23.1152772060182,28.6596062168483,28.4791249744017,20.3436465820998,22.2947860171181,33.414468573438,10.8048313577275,19.8145438232646,28.958901810017,27.9650747059275,28.4958716146645
"ACIAD_RS05015",278.392237427909,209.064840507765,254.028327831155,332.756091806167,243.239252612063,288.117234682757,136.22821803017,102.645897898411,59.4436314697937,198.851125762117,169.654786549293,174.757867512942
"ACIAD_RS05020",26.7524072002795,28.2520054740223,23.4487687228759,40.4703354899392,22.9971657015041,24.0097695568964,10.2813749456732,13.5060391971593,6.60484794108818,15.7205466968664,16.7790448235565,11.8522651848604
"ACIAD_RS05025",15.884241775166,16.4375304576129,19.5406406023966,47.9648420621502,20.3436465820998,18.8648189375614,17.9924061549282,8.10362351829559,49.5363595581614,13.514154178008,19.5755522941492,17.4001339947951
"ACIAD_RS05030",69.389056175725,64.722776176851,72.9517249156138,80.9406709798785,79.6055735821297,90.8941276082506,51.4068747283662,29.7132862337505,42.9315116170732,49.3680326094576,48.472796156941,44.6351263344744
"ACIAD_RS05035",142.958175976494,118.658422990893,194.103696650473,121.411006469818,137.982994209025,142.3436338016,71.9696246197127,110.749521416706,66.0484794108819,114.732410980639,90.4204082158322,97.0877041738568
"ACIAD_RS05040",63.5369671006639,67.8048131376534,74.2544342891069,71.9472630932253,43.340812283604,52.3069979632385,17.9924061549282,51.3229489492054,16.5121198527205,48.5406354148857,43.8119503726197,40.0959609445279
"ACIAD_RS05045",7.52411452507862,11.8144750164093,7.81625624095863,1.49890131444219,14.1521019701564,12.8623765483373,87.3916870382225,62.1277803069329,39.6290876465291,16.272144826581,17.7112139804207,21.6871235297446
"ACIAD_RS05050",6.68810180006988,7.19141957520567,5.21083749397242,8.99340788665316,9.72957010448252,5.14495061933494,5.14068747283662,10.8048313577275,3.30242397054409,4.13698597285958,5.5930149411855,3.78263782495546
"ACIAD_RS05055",26.7524072002795,23.1152772060182,18.2379312289035,20.9846184021907,20.3436465820998,13.7198683182265,2.57034373641831,10.8048313577275,13.2096958821764,13.2383551131506,9.32169156864249,11.0957376198694
"ACIAD_RS05060",184.758812226931,158.724903481325,213.644337252869,209.846184021907,207.858997686672,236.667728489407,77.1103120925493,75.6338195040922,75.9557513225141,143.139714660941,105.33511472566,153.322919838195
"ACIAD_RS05065",76.0771579757949,62.154412042849,74.2544342891069,62.9538552065721,79.6055735821297,100.326537077031,228.76059254123,178.279717402503,161.818774556661,191.128751946112,212.534567765049,212.836421617494
"ACIAD_RS05070",411.318260704298,387.822984234305,393.418230794917,413.696762786045,475.864428746509,419.313475475797,341.855716943635,348.45581128671,257.589069702439,410.38900850767,450.237702765432,449.881725314703
"ACIAD_RS05075",640.385747356691,529.596684431217,668.289908601962,782.426486138825,574.044636164469,597.671763612742,372.699841780655,324.144940731824,320.335125142777,420.317774842533,435.322996255604,503.090830719076
"ACIAD_RS05080",62.7009543756552,45.2032087584356,45.5948280722587,61.4549538921299,49.5323568955474,55.7369650427952,10.2813749456732,5.40241567886373,16.5121198527205,35.3022803017351,28.8972438627917,43.8785987694834
"ACIAD_RS05085",76.0771579757949,47.7715728924376,84.6761092770518,116.914302526491,70.760509850782,74.6017839803566,12.8517186820915,8.10362351829559,3.30242397054409,35.5780793665924,40.0832737451627,34.8002679895902
"ACIAD_RS05090",127.909946926337,126.3635153929,130.27093734931,116.914302526491,139.752006955294,172.35584574772,285.308154742432,307.937693695232,293.915733378424,212.089480875268,204.145045353271,230.740907322283
"ACIAD_RS05095",44.308674425463,31.8477152616251,53.4110843132173,65.9516578354565,47.7633441492778,41.1596049546795,41.125499782693,32.4144940731824,29.7218157348968,28.1315046154451,38.2189354314342,30.2611025996437
"ACIAD_RS05100",17.5562672251834,12.3281478432097,22.1460593493828,26.9802236599595,15.9211147164259,26.5822448665638,15.4220624185099,21.6096627154549,13.2096958821764,17.0995420211529,13.9825373529637,19.1653649797743
"ACIAD_RS05105",21.7363308502271,25.1699685132198,28.6596062168483,29.9780262888439,32.7267358059867,39.4446214149012,51.4068747283662,45.9205332703417,39.6290876465291,33.6474859125912,44.744119529484,37.3220265395606
"ACIAD_RS05110",2736.26964895359,3151.89646524728,2675.76505315484,2741.49050411477,3328.39748210616,1796.44525791778,2845.37051621507,2606.66556505175,2929.25006187261,3393.43169400428,2214.83391670946,2056.49409750079
"ACIAD_RS05115",25.0803817502621,21.0605858988166,22.1460593493828,19.4857170877485,17.6901274626955,13.7198683182265,20.5627498913465,32.4144940731824,39.6290876465291,27.8557055505878,36.3545971177057,21.6871235297446
"ACIAD_RS05120",30.9324708253232,47.7715728924376,42.9894093252724,16.4879144588641,43.340812283604,24.8672613267855,228.76059254123,229.602666351708,201.44786220319,75.8447428357589,89.4882390589679,75.9049323541063
"ACIAD_RS05125",5.01607635005241,8.73243805560688,5.21083749397242,1.49890131444219,4.42253186567387,4.28745884944578,5.14068747283662,10.8048313577275,9.90727191163228,6.34337849171802,3.728676627457,4.53916538994655
"ACIAD_RS05130",20.0643054002097,18.4922217648146,23.4487687228759,13.4901118299797,15.0366083432912,13.7198683182265,43.6958435191113,43.2193254309098,29.7218157348968,35.0264812368778,30.7615821765202,42.6177194944982
"ACIAD_RS05135",3.34405090003494,9.75978370920769,6.51354686746552,7.49450657221097,2.65351911940432,5.14495061933494,25.7034373641831,18.908454876023,6.60484794108818,16.5479438914383,12.1181990392352,20.4262442547595
"ACIAD_RS05140",8.36012725008736,21.0605858988166,11.7243843614379,5.99560525776877,18.5746338358303,9.43240946878072,95.1027182474775,81.0362351829559,108.979991027955,40.2666634691666,32.6259204902487,39.3394333795368
"ACIAD_RS05145",151.318303226581,128.418206700101,63.8327593011621,68.9494604643409,130.906943223947,48.8770308836819,246.752998696158,299.834070176937,340.149668966042,105.079443710633,116.521144608031,103.139924693786
"ACIAD_RS05150",86.9453234009085,70.8868500984558,93.7950748915035,82.4395722943207,70.760509850782,81.4617181394699,20.5627498913465,35.1157019126142,42.9315116170732,83.5671166517635,83.8952241177824,95.5746490438747
"ACIAD_RS05155",83.6012725008736,92.4611088240728,104.216749879448,127.406611727586,80.4900799552645,84.8916852190265,100.243405720314,153.968846847616,118.887262939587,121.627387602072,140.757542686502,147.270699318266
"ACIAD_RS05160",166.366532276738,167.971014363732,170.654927927597,167.876947217526,167.171704522472,203.22554946373,537.201840911427,478.11378757944,435.91996411182,362.675770287356,337.445234784858,381.794244465505
"ACIAD_RS05165",441.414718804612,389.364002714707,479.397049445462,386.716539126086,384.760272313627,366.14898574267,382.981216726328,424.089630790803,429.315116170732,254.562536863293,276.854239588682,238.306182972194
"ACIAD_RS05170",401.286108004193,373.440145083894,399.931777662383,373.226427296106,409.526450761401,386.72878822001,179.924061549282,189.08454876023,201.44786220319,234.980803258424,248.889164882755,225.94956607734
"ACIAD_RS05175",243.279702977542,223.447679658176,256.633746578142,212.843986650791,258.275860955354,274.39736636453,53.9772184647845,70.2314038252285,85.8630232341464,114.732410980639,119.317652078624,122.557465528557
"ACIAD_RS05180",142.958175976494,110.953330588887,190.195568529993,163.380243274199,115.870334880656,205.798024773398,156.790967921517,153.968846847616,122.189686910131,342.542438552773,342.106080569179,420.881501990044
"ACIAD_RS05185",36.7845599003844,43.148517451234,37.7785718313,50.9626446910346,29.1887103134476,46.3045555740144,33.414468573438,35.1157019126142,33.0242397054409,32.8200887180193,27.9650747059275,30.0089267446467
"ACIAD_RS05190",78.5851961508211,79.6192881540627,101.611331132462,103.424190696511,85.7971181940732,96.0390782275855,149.079936712262,194.486964439094,151.911502645028,125.488574510074,150.079234255144,113.731310603661
"ACIAD_RS05195",8.36012725008736,12.8418206700101,13.027093734931,14.9890131444219,9.72957010448252,23.1522777870072,17.9924061549282,13.5060391971593,16.5121198527205,17.3753410860102,19.5755522941492,15.8870788648129
"ACIAD_RS05200",305.980657353197,313.340424348247,293.109609035948,286.290151058459,344.957485522562,398.733672998458,403.543966617675,361.96185048387,336.847244995497,344.473032006774,339.309573098587,389.107344260418
"ACIAD_RS05205",104.501590626092,115.576386030091,101.611331132462,101.925289382069,106.140764776173,102.04152061681,28.2737811006014,29.7132862337505,39.6290876465291,49.6438316743149,41.015442902027,59.0091500693052
"ACIAD_RS05210",56.848865300594,49.3125913728388,61.2273405541759,50.9626446910346,59.2619270000299,34.2996707955663,35.9848123098563,32.4144940731824,42.9315116170732,27.8557055505878,36.3545971177057,38.3307299595487
"ACIAD_RS05215",90.2893743009434,77.5645968468611,79.4652717830794,125.907710413144,86.6816245672079,65.1693745115759,146.509592975844,110.749521416706,115.584838969043,93.4958829866265,90.4204082158322,89.774604378943
"ACIAD_RS05220",198.13501582707,198.277711144956,212.341627879376,173.872552475294,219.357580537424,188.648189375614,254.464029905413,221.499042833413,274.10118955516,137.623733363795,152.875741725737,139.705423668355
"ACIAD_RS05225",456.46294785477,401.692150557916,457.25099009608,572.580302116918,407.757438015131,460.473080430477,123.376499348079,137.761599811025,105.677567057411,610.343330529216,505.235683020423,748.962289341181
"ACIAD_RS05230",127.073934201328,165.916323056531,123.757390481845,161.881341959757,128.253424104542,120.048847784482,33.414468573438,45.9205332703417,49.5363595581614,57.9178036200341,46.6084578432125,51.9482261293883
"ACIAD_RS05235",204.82311762714,199.818729625357,126.362809228831,112.417598583165,168.056210895607,189.505681145504,59.1179059376211,62.1277803069329,79.2581752930582,62.8821867874656,46.6084578432125,54.4699846793586
"ACIAD_RS05240",128.745959651345,138.177990409309,115.941134240886,100.426388067627,168.056210895607,161.208452739161,15.4220624185099,40.518117591478,36.326663675985,32.2684905883047,24.2363980784705,30.2611025996437
"ACIAD_RS05245",160.514443201677,151.533483906119,149.811577951707,154.386835387546,166.287198149338,143.201125571489,15.4220624185099,54.0241567886373,42.9315116170732,29.786299004589,24.2363980784705,34.2959162795962
"ACIAD_RS05250",134.598048726406,183.894871994545,213.644337252869,149.890131444219,171.594236388146,139.771158491932,311.011592106615,353.858226965574,326.939973083865,320.202714299331,336.513065627994,282.184781741677
"ACIAD_RS05265",27.5884199252883,35.4434250492279,15.6325124819173,13.4901118299797,24.7661784477737,24.0097695568964,61.6882496740394,64.8289881463647,66.0484794108819,56.5388082957476,60.5909951961762,51.6960502743913
"ACIAD_RS05270",31.768483550332,25.6836413400202,27.3568968433552,19.4857170877485,33.6112421791214,23.1522777870072,174.783374076445,183.682133081367,274.10118955516,43.5762522474542,70.8448559216829,39.0872575245398
"ACIAD_RS05275",186.430837676948,107.871293628085,105.519459252941,121.411006469818,167.171704522472,96.8965699974747,113.095124402406,118.853144935002,82.5605992636023,54.8840139066037,49.4049653138052,51.6960502743913
"ACIAD_RS05290",43.4726617004542,25.6836413400202,42.9894093252724,62.9538552065721,30.9577230597171,32.5846872557879,7.71103120925493,0,6.60484794108818,12.9625560482933,18.643383137285,16.643606429804
"ACIAD_RS05295",157.170392301642,94.5158001312744,190.195568529993,227.832999795213,139.752006955294,162.065944509051,30.8441248370197,29.7132862337505,33.0242397054409,70.3287615386128,59.6588260393119,71.1135911091627
"ACIAD_RS05300",387.073891679045,331.832646113061,390.812812047931,538.105571884748,379.453234074818,443.323245032694,74.539968356131,126.956768453298,142.004230733396,244.909569593287,232.110120059198,250.158448157054
"ACIAD_RS05305",43.4726617004542,61.6407392160486,45.5948280722587,17.9868157733063,66.3379779851081,31.7271954858988,30.8441248370197,45.9205332703417,49.5363595581614,65.9159765008959,69.9126867648187,68.3396567041953
"ACIAD_RS05310",40.964623525428,46.2305544120364,39.0812812047931,35.9736315466126,44.2253186567387,40.3021131847904,74.539968356131,70.2314038252285,79.2581752930582,70.6045606034701,58.7266568824477,66.5744257192161
"ACIAD_RS05315",175.562672251834,173.107742631736,166.746799807117,143.894526186451,164.518185403068,154.348518580048,706.844527515035,586.162101156714,604.343586609569,207.952494902408,306.683652608338,197.201518607678
"ACIAD_RS05325",14.2122163251485,7.19141957520567,13.027093734931,5.99560525776877,7.96055735821297,15.4348518580048,5.14068747283662,5.40241567886373,9.90727191163228,56.2630092308903,56.8623185687192,48.922115869424
"ACIAD_RS05330",49.3247507755154,50.8536098532401,41.6866999517793,44.9670394332658,63.6844588657038,36.8721461052337,74.539968356131,75.6338195040922,72.65332735197,60.6757942686071,45.6762886863482,54.9743363893527
"ACIAD_RS05335",84.4372852258823,86.8107077292684,85.9788186505449,70.4483617787831,77.8365608358602,81.4617181394699,30.8441248370197,35.1157019126142,33.0242397054409,74.1899484466151,56.8623185687192,58.7569742143082
"ACIAD_RS05340",30.0964581003145,33.3887337420263,41.6866999517793,23.9824210310751,39.8027867910649,18.8648189375614,15.4220624185099,24.3108705548868,42.9315116170732,18.4785373454394,15.8468756666922,15.8870788648129
"ACIAD_RS05345",15.884241775166,11.3008021896089,3.90812812047931,5.99560525776877,2.65351911940432,19.7223107074506,17.9924061549282,21.6096627154549,16.5121198527205,84.1187147814781,55.9301494118549,94.0615939138925
"ACIAD_RS05350",20.9003181252184,16.4375304576129,10.4216749879448,8.99340788665316,11.4985828507521,12.0048847784482,59.1179059376211,78.3350273435241,69.3509033814259,38.0602709503081,41.015442902027,50.4351709994061
"ACIAD_RS05355",36.7845599003844,46.2305544120364,36.4758624578069,32.9758289177283,40.6872931641996,37.7296378751229,56.5475622012028,45.9205332703417,42.9315116170732,71.7077568628993,55.9301494118549,57.496094939323
"ACIAD_RS05360",34.2765217253582,43.148517451234,39.0812812047931,26.9802236599595,41.5717995373344,41.1596049546795,71.9696246197127,59.426572467501,46.2339355876173,129.073962353219,130.503681960995,127.096630918503
"ACIAD_RS05365",14.2122163251485,20.0332402452158,15.6325124819173,8.99340788665316,26.5351911940432,29.1547201762313,46.2661872555296,59.426572467501,66.0484794108819,58.1936026848914,49.4049653138052,45.8960056094596
